VZA VAZ SZA SAZ WV OZ AOT XA_RED XB_RED XC_RED XA_NIR XB_NIR XC_NIR XA_SWIR XB_SWIR XC_SWIR 
650 1075 400 120 0 60 200 306 7831 9516 426 4098 6533 1913 1612 3868
650 1075 400 120 0 60 300 323 10109 11339 447 5884 8402 1998 2647 5362
650 1075 400 120 0 60 400 339 12640 13017 470 7903 10110 2085 3837 6722
650 1075 400 120 0 60 500 356 15411 14584 494 10154 11700 2176 5178 7979
650 1075 400 120 0 60 600 374 18407 16061 517 12573 13171 2270 6657 9152
650 1075 400 120 0 60 700 392 21613 17461 541 15197 14566 2366 8266 10254
650 1075 400 120 0 60 800 410 24988 18784 566 17991 15888 2465 9996 11296
650 1075 400 120 0 60 900 429 28514 20040 591 20903 17129 2566 11839 12283
650 1075 400 120 0 120 0 280 4119 5207 385 1385 2023 1756 79 125
650 1075 400 120 0 120 100 296 5822 7504 405 2599 4468 1833 750 2184
650 1075 400 120 0 120 200 312 7821 9516 426 4098 6533 1913 1612 3868
650 1075 400 120 0 120 300 328 10098 11339 447 5884 8402 1998 2647 5362
650 1075 400 120 0 120 400 345 12629 13017 471 7903 10110 2085 3837 6722
650 1075 400 120 0 120 500 363 15398 14584 494 10154 11700 2176 5178 7979
650 1075 400 120 0 120 600 381 18395 16061 517 12573 13171 2270 6657 9152
650 1075 400 120 0 120 700 398 21600 17461 542 15196 14566 2366 8266 10254
650 1075 400 120 0 120 800 417 24975 18784 566 17990 15888 2465 9996 11296
650 1075 400 120 0 120 900 437 28499 20040 591 20902 17129 2566 11839 12283
650 1075 400 120 0 180 0 286 4111 5207 385 1384 2023 1756 79 125
650 1075 400 120 0 180 100 301 5813 7504 405 2599 4468 1833 750 2184
650 1075 400 120 0 180 200 317 7811 9516 426 4098 6533 1913 1612 3868
650 1075 400 120 0 180 300 334 10087 11339 447 5884 8402 1998 2647 5362
650 1075 400 120 0 180 400 352 12617 13017 471 7902 10110 2085 3837 6722
650 1075 400 120 0 180 500 369 15387 14584 494 10153 11700 2176 5178 7979
650 1075 400 120 0 180 600 388 18382 16061 518 12573 13171 2270 6657 9152
650 1075 400 120 0 180 700 406 21587 17461 542 15196 14566 2366 8266 10254
650 1075 400 120 0 180 800 425 24961 18784 567 17990 15888 2465 9996 11296
650 1075 400 120 0 180 900 444 28485 20040 592 20902 17129 2566 11839 12283
650 1075 400 120 0 240 0 291 4103 5207 386 1384 2023 1756 79 125
650 1075 400 120 0 240 100 307 5804 7504 406 2599 4468 1833 750 2184
650 1075 400 120 0 240 200 323 7801 9516 426 4097 6533 1913 1612 3868
650 1075 400 120 0 240 300 340 10076 11339 447 5883 8402 1998 2647 5362
650 1075 400 120 0 240 400 358 12606 13017 471 7902 10110 2085 3837 6722
650 1075 400 120 0 240 500 376 15375 14584 494 10153 11700 2176 5178 7979
650 1075 400 120 0 240 600 394 18369 16061 518 12573 13171 2270 6657 9152
650 1075 400 120 0 240 700 413 21573 17461 542 15195 14566 2366 8266 10254
650 1075 400 120 0 240 800 432 24947 18784 567 17990 15888 2465 9996 11296
650 1075 400 120 0 240 900 451 28470 20040 592 20901 17129 2566 11839 12283
650 1075 400 120 0 300 0 296 4095 5207 386 1384 2023 1756 79 125
650 1075 400 120 0 300 100 312 5795 7504 406 2598 4468 1833 750 2184
650 1075 400 120 0 300 200 329 7792 9516 427 4097 6533 1913 1612 3868
650 1075 400 120 0 300 300 346 10066 11339 449 5883 8402 1998 2647 5362
650 1075 400 120 0 300 400 364 12594 13017 471 7902 10110 2085 3837 6722
650 1075 400 120 0 300 500 383 15362 14584 494 10153 11700 2176 5178 7979
650 1075 400 120 0 300 600 400 18356 16061 518 12572 13171 2270 6657 9152
650 1075 400 120 0 300 700 421 21560 17461 542 15195 14566 2366 8266 10254
650 1075 400 120 0 300 800 440 24933 18784 567 17989 15888 2465 9996 11296
650 1075 400 120 0 300 900 460 28455 20040 592 20901 17129 2566 11839 12283
650 1075 400 120 0 360 0 301 4086 5207 386 1384 2023 1756 79 125
650 1075 400 120 0 360 100 318 5786 7504 406 2598 4468 1833 750 2184
650 1075 400 120 0 360 200 335 7782 9516 427 4097 6533 1913 1612 3868
650 1075 400 120 0 360 300 352 10055 11339 449 5883 8402 1998 2647 5362
650 1075 400 120 0 360 400 371 12581 13017 471 7901 10110 2085 3837 6722
650 1075 400 120 0 360 500 389 15350 14584 495 10152 11700 2176 5178 7979
650 1075 400 120 0 360 600 409 18343 16061 518 12572 13171 2270 6657 9152
650 1075 400 120 0 360 700 428 21547 17461 543 15195 14566 2366 8266 10254
650 1075 400 120 0 360 800 447 24919 18784 567 17989 15888 2465 9996 11296
650 1075 400 120 0 360 900 469 28440 20040 592 20900 17129 2566 11839 12283
650 1075 400 120 15 0 0 276 4216 5207 406 1461 2023 1897 86 125
650 1075 400 120 15 0 100 291 5938 7504 427 2703 4468 1980 775 2184
650 1075 400 120 15 0 200 307 7958 9516 449 4234 6533 2067 1661 3868
650 1075 400 120 15 0 300 323 10260 11339 472 6057 8402 2158 2725 5362
650 1075 400 120 15 0 400 340 12817 13017 496 8119 10110 2253 3950 6722
650 1075 400 120 15 0 500 357 15615 14584 521 10417 11700 2351 5327 7979
650 1075 400 120 15 0 600 374 18640 16061 546 12887 13171 2452 6848 9152
650 1075 400 120 15 0 700 392 21877 17461 571 15564 14566 2556 8502 10254
650 1075 400 120 15 0 800 411 25285 18784 597 18416 15888 2663 10281 11296
650 1075 400 120 15 0 900 429 28845 20040 624 21388 17129 2772 12175 12283
650 1075 400 120 15 60 0 281 4208 5207 406 1461 2023 1897 86 125
650 1075 400 120 15 60 100 296 5929 7504 428 2702 4468 1980 775 2184
650 1075 400 120 15 60 200 312 7949 9516 449 4233 6533 2067 1661 3868
650 1075 400 120 15 60 300 329 10249 11339 473 6057 8402 2158 2725 5362
650 1075 400 120 15 60 400 346 12805 13017 496 8118 10110 2253 3950 6722
650 1075 400 120 15 60 500 363 15603 14584 521 10417 11700 2351 5327 7979
650 1075 400 120 15 60 600 381 18628 16061 546 12887 13171 2452 6848 9152
650 1075 400 120 15 60 700 400 21864 17461 571 15564 14566 2556 8502 10254
650 1075 400 120 15 60 800 417 25272 18784 598 18416 15888 2663 10281 11296
650 1075 400 120 15 60 900 437 28831 20040 624 21388 17129 2772 12175 12283
650 1075 400 120 15 120 0 286 4200 5207 407 1461 2023 1897 86 125
650 1075 400 120 15 120 100 302 5920 7504 428 2702 4468 1980 775 2184
650 1075 400 120 15 120 200 318 7939 9516 449 4233 6533 2067 1661 3868
650 1075 400 120 15 120 300 335 10239 11339 473 6057 8402 2158 2725 5362
650 1075 400 120 15 120 400 352 12794 13017 496 8118 10110 2253 3950 6722
650 1075 400 120 15 120 500 370 15591 14584 521 10416 11700 2351 5327 7979
650 1075 400 120 15 120 600 388 18616 16061 546 12887 13171 2452 6848 9152
650 1075 400 120 15 120 700 407 21851 17461 572 15564 14566 2556 8502 10254
650 1075 400 120 15 120 800 426 25258 18784 598 18416 15888 2663 10281 11296
650 1075 400 120 15 120 900 445 28816 20040 624 21388 17129 2772 12175 12283
650 1075 400 120 15 180 0 291 4192 5207 407 1461 2023 1897 86 125
650 1075 400 120 15 180 100 307 5912 7504 428 2702 4468 1980 775 2184
650 1075 400 120 15 180 200 324 7930 9516 449 4233 6533 2067 1661 3868
650 1075 400 120 15 180 300 341 10228 11339 473 6057 8402 2158 2725 5362
650 1075 400 120 15 180 400 358 12783 13017 496 8118 10110 2253 3950 6722
650 1075 400 120 15 180 500 377 15579 14584 521 10416 11700 2351 5327 7979
650 1075 400 120 15 180 600 395 18603 16061 546 12886 13171 2452 6848 9152
650 1075 400 120 15 180 700 413 21838 17461 572 15562 14566 2556 8502 10254
650 1075 400 120 15 180 800 434 25245 18784 598 18415 15888 2663 10281 11296
650 1075 400 120 15 180 900 453 28802 20040 624 21387 17129 2772 12175 12283
650 1075 400 120 15 240 0 296 4184 5207 407 1461 2023 1897 86 125
650 1075 400 120 15 240 100 313 5903 7504 428 2702 4468 1980 775 2184
650 1075 400 120 15 240 200 329 7920 9516 449 4233 6533 2067 1661 3868
650 1075 400 120 15 240 300 347 10217 11339 473 6056 8402 2158 2725 5362
650 1075 400 120 15 240 400 365 12770 13017 496 8118 10110 2253 3950 6722
650 1075 400 120 15 240 500 383 15567 14584 522 10416 11700 2351 5327 7979
650 1075 400 120 15 240 600 402 18591 16061 547 12886 13171 2452 6848 9152
650 1075 400 120 15 240 700 422 21825 17461 572 15562 14566 2556 8502 10254
650 1075 400 120 15 240 800 441 25230 18784 598 18415 15888 2663 10281 11296
650 1075 400 120 15 240 900 461 28788 20040 625 21387 17129 2772 12175 12283
650 1075 400 120 15 300 0 302 4176 5207 407 1461 2023 1897 86 125
650 1075 400 120 15 300 100 318 5894 7504 428 2702 4468 1980 775 2184
650 1075 400 120 15 300 200 335 7910 9516 449 4233 6533 2067 1661 3868
650 1075 400 120 15 300 300 353 10207 11339 473 6056 8402 2158 2725 5362
650 1075 400 120 15 300 400 371 12760 13017 496 8117 10110 2253 3950 6722
650 1075 400 120 15 300 500 390 15555 14584 522 10416 11700 2351 5327 7979
650 1075 400 120 15 300 600 409 18578 16061 547 12886 13171 2452 6848 9152
650 1075 400 120 15 300 700 429 21813 17461 572 15562 14566 2556 8502 10254
650 1075 400 120 15 300 800 449 25218 18784 599 18415 15888 2663 10281 11296
650 1075 400 120 15 300 900 470 28774 20040 625 21387 17129 2772 12175 12283
650 1075 400 120 15 360 0 307 4168 5207 407 1461 2023 1897 86 125
650 1075 400 120 15 360 100 324 5885 7504 428 2701 4468 1980 775 2184
650 1075 400 120 15 360 200 341 7900 9516 451 4232 6533 2067 1661 3868
650 1075 400 120 15 360 300 359 10196 11339 474 6056 8402 2158 2725 5362
650 1075 400 120 15 360 400 378 12749 13017 498 8117 10110 2253 3950 6722
650 1075 400 120 15 360 500 396 15543 14584 522 10415 11700 2351 5327 7979
650 1075 400 120 15 360 600 417 18565 16061 547 12886 13171 2452 6848 9152
650 1075 400 120 15 360 700 437 21800 17461 573 15562 14566 2556 8502 10254
650 1075 400 120 15 360 800 457 25204 18784 599 18414 15888 2663 10281 11296
650 1075 400 120 15 360 900 478 28760 20040 625 21386 17129 2772 12175 12283
650 1075 400 120 30 0 0 280 4273 5207 417 1501 2023 1967 89 125
650 1075 400 120 30 0 100 295 6007 7504 439 2754 4468 2052 784 2184
650 1075 400 120 30 0 200 311 8040 9516 462 4299 6533 2142 1680 3868
650 1075 400 120 30 0 300 327 10355 11339 485 6138 8402 2237 2755 5362
650 1075 400 120 30 0 400 344 12927 13017 510 8218 10110 2335 3991 6722
650 1075 400 120 30 0 500 362 15742 14584 535 10536 11700 2437 5384 7979
650 1075 400 120 30 0 600 380 18785 16061 561 13028 13171 2542 6920 9152
650 1075 400 120 30 0 700 398 22041 17461 587 15728 14566 2649 8591 10254
650 1075 400 120 30 0 800 415 25469 18784 614 18605 15888 2760 10388 11296
650 1075 400 120 30 0 900 434 29049 20040 641 21602 17129 2873 12302 12283
650 1075 400 120 30 60 0 285 4266 5207 417 1501 2023 1967 89 125
650 1075 400 120 30 60 100 300 5998 7504 439 2754 4468 2052 784 2184
650 1075 400 120 30 60 200 317 8030 9516 462 4299 6533 2142 1680 3868
650 1075 400 120 30 60 300 333 10344 11339 486 6138 8402 2237 2755 5362
650 1075 400 120 30 60 400 351 12916 13017 510 8218 10110 2335 3991 6722
650 1075 400 120 30 60 500 368 15730 14584 535 10536 11700 2437 5384 7979
650 1075 400 120 30 60 600 386 18773 16061 561 13028 13171 2542 6920 9152
650 1075 400 120 30 60 700 405 22028 17461 587 15728 14566 2649 8591 10254
650 1075 400 120 30 60 800 424 25455 18784 614 18604 15888 2760 10388 11296
650 1075 400 120 30 60 900 443 29035 20040 641 21601 17129 2873 12302 12283
650 1075 400 120 30 120 0 290 4258 5207 417 1501 2023 1967 89 125
650 1075 400 120 30 120 100 306 5989 7504 439 2754 4468 2052 784 2184
650 1075 400 120 30 120 200 322 8021 9516 462 4298 6533 2142 1680 3868
650 1075 400 120 30 120 300 339 10334 11339 486 6138 8402 2237 2755 5362
650 1075 400 120 30 120 400 357 12905 13017 510 8217 10110 2335 3991 6722
650 1075 400 120 30 120 500 375 15717 14584 535 10536 11700 2437 5384 7979
650 1075 400 120 30 120 600 393 18760 16061 561 13027 13171 2542 6920 9152
650 1075 400 120 30 120 700 412 22015 17461 587 15728 14566 2649 8591 10254
650 1075 400 120 30 120 800 432 25441 18784 614 18604 15888 2760 10388 11296
650 1075 400 120 30 120 900 451 29021 20040 641 21601 17129 2873 12302 12283
650 1075 400 120 30 180 0 295 4250 5207 417 1501 2023 1967 89 125
650 1075 400 120 30 180 100 311 5980 7504 440 2753 4468 2052 784 2184
650 1075 400 120 30 180 200 328 8011 9516 462 4298 6533 2142 1680 3868
650 1075 400 120 30 180 300 346 10323 11339 486 6138 8402 2237 2755 5362
650 1075 400 120 30 180 400 363 12894 13017 511 8217 10110 2335 3991 6722
650 1075 400 120 30 180 500 382 15706 14584 536 10535 11700 2437 5384 7979
650 1075 400 120 30 180 600 400 18748 16061 561 13027 13171 2542 6920 9152
650 1075 400 120 30 180 700 420 22002 17461 588 15727 14566 2649 8591 10254
650 1075 400 120 30 180 800 439 25429 18784 614 18604 15888 2760 10388 11296
650 1075 400 120 30 180 900 459 29007 20040 641 21601 17129 2873 12302 12283
650 1075 400 120 30 240 0 300 4242 5207 417 1501 2023 1967 89 125
650 1075 400 120 30 240 100 317 5972 7504 440 2753 4468 2052 784 2184
650 1075 400 120 30 240 200 334 8001 9516 462 4298 6533 2142 1680 3868
650 1075 400 120 30 240 300 352 10313 11339 486 6138 8402 2237 2755 5362
650 1075 400 120 30 240 400 370 12881 13017 511 8217 10110 2335 3991 6722
650 1075 400 120 30 240 500 389 15695 14584 536 10535 11700 2437 5384 7979
650 1075 400 120 30 240 600 408 18736 16061 562 13027 13171 2542 6920 9152
650 1075 400 120 30 240 700 427 21990 17461 588 15727 14566 2649 8591 10254
650 1075 400 120 30 240 800 447 25416 18784 615 18603 15888 2760 10388 11296
650 1075 400 120 30 240 900 468 28993 20040 642 21600 17129 2873 12302 12283
650 1075 400 120 30 300 0 306 4234 5207 417 1501 2023 1967 89 125
650 1075 400 120 30 300 100 323 5963 7504 440 2753 4468 2052 784 2184
650 1075 400 120 30 300 200 340 7992 9516 462 4298 6533 2142 1680 3868
650 1075 400 120 30 300 300 358 10302 11339 486 6137 8402 2237 2755 5362
650 1075 400 120 30 300 400 377 12871 13017 511 8217 10110 2335 3991 6722
650 1075 400 120 30 300 500 396 15683 14584 536 10535 11700 2437 5384 7979
650 1075 400 120 30 300 600 415 18723 16061 562 13027 13171 2542 6920 9152
650 1075 400 120 30 300 700 434 21977 17461 588 15727 14566 2649 8591 10254
650 1075 400 120 30 300 800 455 25402 18784 615 18603 15888 2760 10388 11296
650 1075 400 120 30 300 900 476 28979 20040 642 21600 17129 2873 12302 12283
650 1075 400 120 30 360 0 311 4226 5207 417 1501 2023 1967 89 125
650 1075 400 120 30 360 100 328 5954 7504 440 2753 4468 2052 784 2184
650 1075 400 120 30 360 200 346 7982 9516 462 4298 6533 2142 1680 3868
650 1075 400 120 30 360 300 364 10292 11339 487 6137 8402 2237 2755 5362
650 1075 400 120 30 360 400 383 12860 13017 511 8217 10110 2335 3991 6722
650 1075 400 120 30 360 500 403 15670 14584 536 10535 11700 2437 5384 7979
650 1075 400 120 30 360 600 423 18711 16061 562 13025 13171 2542 6920 9152
650 1075 400 120 30 360 700 443 21964 17461 588 15727 14566 2649 8591 10254
650 1075 400 120 30 360 800 464 25389 18784 615 18603 15888 2760 10388 11296
650 1075 400 120 30 360 900 485 28965 20040 642 21600 17129 2873 12302 12283
650 1075 400 120 45 0 0 283 4321 5207 426 1532 2023 2019 91 125
650 1075 400 120 45 0 100 298 6062 7504 447 2793 4468 2107 792 2184
650 1075 400 120 45 0 200 314 8105 9516 471 4347 6533 2199 1694 3868
650 1075 400 120 45 0 300 331 10430 11339 495 6199 8402 2296 2776 5362
650 1075 400 120 45 0 400 348 13014 13017 520 8291 10110 2397 4022 6722
650 1075 400 120 45 0 500 366 15842 14584 546 10623 11700 2502 5423 7979
650 1075 400 120 45 0 600 384 18898 16061 572 13130 13171 2609 6970 9152
650 1075 400 120 45 0 700 402 22168 17461 599 15847 14566 2720 8653 10254
650 1075 400 120 45 0 800 421 25611 18784 626 18741 15888 2833 10463 11296
650 1075 400 120 45 0 900 440 29207 20040 654 21756 17129 2949 12390 12283
650 1075 400 120 45 60 0 288 4313 5207 426 1532 2023 2019 91 125
650 1075 400 120 45 60 100 304 6054 7504 447 2793 4468 2107 792 2184
650 1075 400 120 45 60 200 320 8096 9516 471 4347 6533 2199 1694 3868
650 1075 400 120 45 60 300 337 10420 11339 496 6198 8402 2296 2776 5362
650 1075 400 120 45 60 400 354 13003 13017 520 8291 10110 2397 4022 6722
650 1075 400 120 45 60 500 372 15830 14584 546 10623 11700 2502 5423 7979
650 1075 400 120 45 60 600 391 18886 16061 572 13130 13171 2609 6970 9152
650 1075 400 120 45 60 700 410 22155 17461 599 15847 14566 2720 8653 10254
650 1075 400 120 45 60 800 429 25598 18784 626 18741 15888 2833 10463 11296
650 1075 400 120 45 60 900 447 29193 20040 654 21756 17129 2949 12390 12283
650 1075 400 120 45 120 0 293 4305 5207 426 1532 2023 2019 91 125
650 1075 400 120 45 120 100 309 6045 7504 447 2792 4468 2107 792 2184
650 1075 400 120 45 120 200 326 8086 9516 472 4347 6533 2199 1694 3868
650 1075 400 120 45 120 300 343 10410 11339 496 6198 8402 2296 2776 5362
650 1075 400 120 45 120 400 361 12992 13017 521 8290 10110 2397 4022 6722
650 1075 400 120 45 120 500 379 15817 14584 546 10623 11700 2502 5423 7979
650 1075 400 120 45 120 600 398 18874 16061 573 13130 13171 2609 6970 9152
650 1075 400 120 45 120 700 417 22143 17461 599 15847 14566 2720 8653 10254
650 1075 400 120 45 120 800 436 25585 18784 627 18740 15888 2833 10463 11296
650 1075 400 120 45 120 900 456 29179 20040 654 21755 17129 2949 12390 12283
650 1075 400 120 45 180 0 298 4297 5207 426 1532 2023 2019 91 125
650 1075 400 120 45 180 100 315 6036 7504 449 2792 4468 2107 792 2184
650 1075 400 120 45 180 200 332 8076 9516 472 4347 6533 2199 1694 3868
650 1075 400 120 45 180 300 349 10399 11339 496 6198 8402 2296 2776 5362
650 1075 400 120 45 180 400 367 12981 13017 521 8290 10110 2397 4022 6722
650 1075 400 120 45 180 500 386 15806 14584 547 10623 11700 2502 5423 7979
650 1075 400 120 45 180 600 405 18862 16061 573 13130 13171 2609 6970 9152
650 1075 400 120 45 180 700 425 22130 17461 600 15845 14566 2720 8653 10254
650 1075 400 120 45 180 800 444 25572 18784 627 18740 15888 2833 10463 11296
650 1075 400 120 45 180 900 464 29165 20040 655 21755 17129 2949 12390 12283
650 1075 400 120 45 240 0 304 4289 5207 427 1532 2023 2019 91 125
650 1075 400 120 45 240 100 320 6027 7504 449 2792 4468 2107 792 2184
650 1075 400 120 45 240 200 338 8067 9516 472 4347 6533 2199 1694 3868
650 1075 400 120 45 240 300 356 10389 11339 496 6198 8402 2296 2776 5362
650 1075 400 120 45 240 400 374 12970 13017 521 8290 10110 2397 4022 6722
650 1075 400 120 45 240 500 393 15795 14584 547 10622 11700 2502 5423 7979
650 1075 400 120 45 240 600 412 18849 16061 573 13130 13171 2609 6970 9152
650 1075 400 120 45 240 700 432 22118 17461 600 15845 14566 2720 8653 10254
650 1075 400 120 45 240 800 451 25559 18784 627 18740 15888 2833 10463 11296
650 1075 400 120 45 240 900 473 29152 20040 655 21755 17129 2949 12390 12283
650 1075 400 120 45 300 0 309 4281 5207 427 1531 2023 2019 91 125
650 1075 400 120 45 300 100 326 6018 7504 449 2792 4468 2107 792 2184
650 1075 400 120 45 300 200 344 8057 9516 472 4347 6533 2199 1694 3868
650 1075 400 120 45 300 300 362 10378 11339 496 6198 8402 2296 2776 5362
650 1075 400 120 45 300 400 381 12959 13017 521 8290 10110 2397 4022 6722
650 1075 400 120 45 300 500 400 15783 14584 547 10622 11700 2502 5423 7979
650 1075 400 120 45 300 600 420 18837 16061 573 13128 13171 2609 6970 9152
650 1075 400 120 45 300 700 440 22105 17461 600 15845 14566 2720 8653 10254
650 1075 400 120 45 300 800 461 25546 18784 627 18740 15888 2833 10463 11296
650 1075 400 120 45 300 900 481 29137 20040 655 21755 17129 2949 12390 12283
650 1075 400 120 45 360 0 315 4273 5207 427 1531 2023 2019 91 125
650 1075 400 120 45 360 100 332 6009 7504 449 2792 4468 2107 792 2184
650 1075 400 120 45 360 200 350 8047 9516 472 4346 6533 2199 1694 3868
650 1075 400 120 45 360 300 369 10368 11339 496 6197 8402 2296 2776 5362
650 1075 400 120 45 360 400 388 12947 13017 522 8290 10110 2397 4022 6722
650 1075 400 120 45 360 500 407 15770 14584 547 10622 11700 2502 5423 7979
650 1075 400 120 45 360 600 427 18825 16061 573 13128 13171 2609 6970 9152
650 1075 400 120 45 360 700 447 22092 17461 600 15845 14566 2720 8653 10254
650 1075 400 120 45 360 800 469 25532 18784 628 18739 15888 2833 10463 11296
650 1075 400 120 45 360 900 490 29124 20040 655 21754 17129 2949 12390 12283
650 1075 400 120 60 0 0 285 4361 5207 432 1558 2023 2062 93 125
650 1075 400 120 60 0 100 301 6110 7504 455 2825 4468 2152 797 2184
650 1075 400 120 60 0 200 317 8161 9516 479 4387 6533 2247 1705 3868
650 1075 400 120 60 0 300 334 10495 11339 504 6247 8402 2346 2792 5362
650 1075 400 120 60 0 400 351 13088 13017 529 8350 10110 2449 4045 6722
